id,predict
164847888876547845123316770012937374547,146335.51583587605
101135033363139067389828698436653266246,143095.89578081953
141374361982310778378841790263765631649,122586.52065532505
51501364974414551550325981205185510805,123298.49351501584
333098681727869732356509759583146783243,137658.57690568353
80234378433697420595695125518109986563,112859.11684621425
297673004618655036199009294723374585563,132630.7630327763
204724813217968425232608712280389418541,140993.54167096934
164732854026285442006125485235942552321,111250.7085269253
65445352835611637166375000661944038142,137016.3916503534
125195180397772507627695240202467616668,125790.88383083443
281257928188831742236443910034481673827,117599.17959073426
72760201997291128414816024649253969344,141095.32275771015
144585264635919229685952729581604945954,118155.88868231687
109409243019479710215976616629206450313,142640.07010440555
66976033741316305775253961608283832449,123802.31325034372
115854473798371071480763488769637364279,142190.3043503158
232720943751601322133996644526033346639,142201.0277167549
323041358526122545640238179512661294945,123550.8289830646
189571065590119531459030372972988857152,143517.65897732266
278830396664534453595290082331423099313,125769.30779762915
300984310880819626428136259167264912275,123610.7065300855
173248095429072161014036748849902411499,149490.6502435423
129039911398138055955082870056864208585,139422.88811292415
146454092270544064133929926301811629242,119488.07193254608
129592620248405902350506193046355842071,140587.24445992341
55178716338064917038254616840335174957,120040.42305624828
188552232778524889431723723986535909404,123818.6787949025
68738777473678077230673408625002210423,140974.07147020838
143650065470937114392016771268791037586,142184.60771352588
217143375116427375702730221309107403659,142857.10994937122
285857547045199800914494123990612675859,113601.19872428777
135307513104369620859454296925004799348,114133.06637918286
2903351729996390981740848403629759694,112345.84098888567
235485459871309587269171897031165221213,138818.91992317425
296017386177026941245492297942507209980,142845.7771083512
212929532835870383542328836465070003847,137737.3138163643
44792053188804682010358556072934285054,116895.56013448167
249680012909723910609278828815276571304,122428.5943191369
188132402142981885165263956858864369324,115725.78018396004
243258499219043077613643874357523126764,143775.5164456754
297502384825462058870825265698631506218,145324.30469178184
20484051710416552458362127419414396483,115269.78201088001
253948032676146630057917662989603693686,123270.15544794821
98200588353689152620727029014419954738,142167.03279437206
14122791477208854429014550356804400039,143686.73690143216
208598248089930680140265319653144824605,140236.88114542587
298475622302531653739931464689317637382,123883.70194840919
2588788666534418410890966725724910669,142802.13242267957
9712628666051113562075298365964280298,138677.3310303076
42967026650221222538416328816510604054,116840.71594812242
331810071519527017054662796283672827753,141872.496308836
285315356430762147444442091168700561658,129207.09322470694
147573383959504740059941130006954501777,123138.669061548
173651776695050274824006374512756309389,138642.8499971843
22835259108646484176565108425554436078,133912.16262954555
163335522228145786871413464789921268309,146688.96673543798
79580864837697488703994857109875663787,140647.5133630256
18093722071694246612028534734330405579,141077.15465416835
163127155367196180506199396832607404204,144139.54860005094
82699271274473815957784110120006001949,117412.33224874416
119898092235710363179284535290646251139,143104.4099028915
68120108316829053172179957063351984376,142193.13662178634
54499599180823728159929121859469171058,139673.7093888591
63151179630102261748377560506608730501,138552.86242968112
145333654310498724413243546511454058666,130312.4107393841
336202983245746974226373123199424097932,145141.6854736727
80276587309374821603900109141230287582,137142.06905351378
211510309891117464265129987388111667353,141466.06603805954
78028571701435535429546616699600331359,143051.536730533
113813549074392740531940720784724859923,139643.26872160519
4297685766429111946834915150390189282,123533.63200962431
23624265453284569334580840870468227772,145931.32999708207
40400071986899913450748881177856040087,141273.2199068763
90589443095105813267320082593691880299,139524.5537672691
64930320159540942897278013024377003786,142129.10648604797
319957631812806416896645654922579978210,119888.86705056348
185473026310374331228749448739740100876,111568.54571397696
198280088122233304964566473128626674145,142097.8051906343
291324486703807995327553620926461671907,144339.59260669397
252398412139115738462469940945037485073,141433.27563590882
161513792123050520899783414867921277743,141857.69110677848
133941859718052376156303456844748611253,123090.9513003269
236698763821887412316107271979375660314,113247.80220049145
220897024275644074828713990540418001480,139521.7121829003
125219498777135759021804991213472079499,141591.29282817862
225236262665838913695842569911381819725,140851.85456218265
102867026959240407948863384849717666215,123695.50502757257
334671611250424983149953582105157578426,141753.56762963955
202238857962075377193838528819386294360,139054.23173033877
294826381461538815116698354410337718266,113344.04397248472
134053582412896256417478477747987287732,144140.09672046505
69566145365553240194649203258354537667,138279.2433085217
150522366131828823598206712951808461386,113274.03634219061
72250783403620887886049259732989465968,137313.15627610617
149743770509507373061143632577402033728,143211.17281356407
96337196940644833794308798210198091549,146928.0875086961
101203276212024016119653519236468639800,117010.10402973984
31248253943168014374462287394366437933,140678.74707926606
23539713890923689632095795947345883697,123260.31352308707
119322438176104956226268695372268675189,117216.68963621663
160148422500349597297641255927779145208,140437.63056471918
175024054306603048190034460949283367640,142131.4730527801
261523753462729151781825862367880716795,138548.11751491387
128976127984583243513716114394905806987,123254.24311840007
233048716786272920943060104472101528648,142022.43451579552
174511354619462076066154910610110813789,145955.7240921246
226725547755504887141429761436521674936,129881.89962595394
37652492323093015957225863667113657025,136690.50814517535
208214939247030690269364941652277831787,119611.45963189003
241049905561862937130737499035170116056,142839.81242681047
309355085650997328553497310476053555098,145021.9172254894
210728588879522143994459928496984844980,124776.31569690263
251083960652402088314844346716818748512,141780.09646684048
32588674554020939958007130552937642615,140956.6238423563
186179222591093597850855476680900540010,143029.2692057146
27856973194359145454264272031826593500,141652.40553486728
329445361760243842983634726634422777697,141165.3803339876
60285670268150123009417941193032412545,140304.95301674708
239904779609265423768652807122712092991,142098.39005810767
231650690900163478605841528958264128339,114702.8153765737
321482777312909765714981366332440515385,138408.69226166682
90621921514849077206690405468877758127,141325.94106259578
276639800720598623152441995708769505799,142015.98410751895
35599638399921433618138546235782154856,137428.09156892405
272428218641207652787244740019919302305,142042.7723086252
13827434808544997620760470011697996468,118951.39015038635
279109446575198515639225706796741027578,135281.78536404233
321479234739908702289078207762751987253,145691.83249440423
174226979497698774600206385080890750393,140511.59305874296
182865986909959534261193617972188889622,138449.22971607719
172437796940895194616424248937567297033,141962.6749768153
282030584629451581278202376721710140253,116379.77197700525
82428450005224601160890646842224934962,142596.0292654129
61024120410364780648670176969791841597,116386.53294537684
96433814024280757107003356846278915942,127748.98004075252
31246285850180460465016063464660475349,141206.20041020896
245585367744756540172202614617202064353,145642.68697598527
237394978259990110809417167930788706709,126297.15217191572
334096094956643999902665108397890687915,117942.39040083934
306266746511331768733272013281118295466,143122.53874986543
251860337105667763925066449012204406156,137329.0354571668
251653768642785546864541895217336209511,144256.10803640482
291620155159733413978494988074847918877,113517.13464402506
327080493597510383304380083829027279620,118002.48644277253
244422386314672151923814279993057016197,120075.72907331673
170462664291315293128991148401721771893,130638.71896649957
257989218701519970657409064642825336761,116694.56196377141
331374419574041081900320833387314971312,120013.48285079336
23073044984134910223233700611528674857,142132.63420190456
42997397897279951237916754310773533848,142675.11775654595
63298095955990174110679892898906751162,117251.53140800628
297497593148569665484188355438474127610,138014.88372946443
303445302866133442197370745635093694607,140202.39442358946
322861063233554373348361057314083231866,136413.90693285875
48527108152221097263004277032742101901,140517.37539898817
75117505424078084191042295334377867157,142655.98998552185
116018537774967638136657499654347725670,145706.64378889985
135383065058255621626762415910044371310,143433.7917709051
47574077580288490919190048199821943843,142170.9022912407
6459793829982592475621262167303176441,138125.01063722422
95106860532472896539899332617165990206,142541.91935736232
28782640768709979411527357307827215206,123242.28484532621
262977950922453685910476157547202117178,140947.76170915482
174071088075748030245400208914439434569,145652.45472661662
124671737261089704157954636996271464368,143522.81818688186
269337118762467309308463785279520896705,137396.41178881004
209259198101109684380882037267825895191,140202.63688601635
139370578642362418059309898482433877864,120888.12163450815
28994136543280939635253308565413799637,144463.76074230086
293258297621810430619050641692062405291,125726.81446214153
272381528732508241840132189183229013633,142135.33682771798
307874037903053987384098599658954960403,118759.42246879912
114021850146525252940099530982196156899,142460.86519062181
85435999546019100641741099476461592814,136234.4359105018
103119620189893041936528088174707335721,143688.4901582316
314561543389180668998532834943265131600,140251.2443163635
239141765600935393217628201889053036054,126131.77953781973
76697964033457283201307050020873621097,144602.73296751443
264305253634443490177586368628574983127,144589.9105314267
131551992554677248780326195041999521641,141348.1262594521
198837458199740351146789848033075668948,114373.11507629027
159709089640309121793209096188059608454,141118.13988625165
240435520661011051559441709781667984799,142874.61464071274
23716439816665350271030334842843532806,140422.86363766357
297198590332052235629209184892465938488,142276.92331613245
197440825275921787996050910581003183399,112735.55893871792
180745679040798042111497260945986779480,120869.35545831517
119990119986468488812276117215201680242,118385.45641470008
6945802264217055818092053196773826385,137522.86959091076
63104735371462773681687091469410802663,113490.92510304137
268014220097092881785502328357683444201,129938.28068366493
8201931349127617775359419030543521126,122982.15835934084
293424115049060887892633269783012383044,140464.9266036193
197527187648268149802247209693405400409,117858.67935235247
241005170925789036667791898595595904503,116491.68249177917
247539232104409163657861640451876304710,114876.29377836063
202615412439834095586482453962687156511,130364.97005955865
292921571396805845952761765719774180560,139389.595424456
102146554643520147196799385145966778108,142213.67835359627
204594591089767708292473470732793468211,143053.96222840322
164465677939480316050438667344105947900,116161.49809938928
313502068069833992081242489791425031266,123108.30239226385
235768787164618217165155438262046263692,130356.87430960398
55482365971527415759968201272640894504,146627.30799149198
274510050161826866069319990064565352379,119789.34256288921
262354354853492426548394391999577075965,136522.18861810328
225178758495725232781682742284966795979,142463.19013859
204835397801258708635166012232206159069,119488.61744515176
120967717512667959337579062496782760110,117282.24854065197
69384468168979227396597175419708401385,144469.1051588329
172353782416662670206836966071405640207,140409.94541956915
93664377973271838839872435717131202372,142737.2333944255
336962307751087384360720729772151938674,142570.21479938095
223211215527692183328503667521863673491,138376.6815680083
187613432585728730467042277361250283606,144736.11740520966
296796692720149849099945091958444423201,140374.53474340087
296694309736193534514080707751418764951,138351.22985928823
62668871867764030771057639508006689193,123841.7703848753
5831364671951890472547869995277254299,124227.81276343929
263520175526383534143113600685410797656,137163.85939750643
93913047554725302387672925099981219688,114540.13848032607
187792144573873345913492012481628017632,141875.6398803425
77193727270470647613941630346905657311,120186.97457932103
93244863950305285144596145833484120288,119039.55643314289
45554261791996034889771606828002084386,119618.16064731107
145627501098448461286251287367478324636,139751.5023284744
276147028044265022870578596152793055114,145442.5712404413
101810035134786842992753455846496289258,117588.75344029075
323649586881187815567646172577411910445,123528.89540163602
240863300038824173019158558840375415006,141873.82414841666
173259610703588301741742956959056249895,140557.427938134
210905950392861096479052960836081656317,138269.433246769
128123573544090055831088190798031307459,136637.8351584917
55331053745102355983166789843999492215,143275.6642056845
48924668154930834035890216021535860354,142370.05918778063
98224473881241589576622027216816442592,141785.68028000818
14607365457941867148801170049009692501,145268.29505970632
167709308386275857976247794371249982492,140883.9859644369
281031027492928380289843540495909878389,141967.32007977454
317149933610832227902185030471313787327,142356.94673829002
111873775427756287979226848974192301259,140094.90515760815
21732850300051998297432811644962009424,119866.00795917166
179559082498078581615567026913696075672,142947.56459602405
256602505649871276722662307659510294211,123468.32540249497
22837704223911865020431001608491555752,142768.21930313407
153159405405938019793662006311248601879,141879.0654649087
68046588578452589891125601598293455313,119919.6834666766
54671517419370338496053937769382791466,124953.54083473224
90733476337379567597363786612760856032,119477.0875599632
74829755756627131841443634317001341736,148272.46784443455
113699792614803396920615618241540403401,143167.19789197232
30936748530163120286385641811335600461,141783.75470180906
286718433484587099650313690594810283594,120293.79484942558
53040905238521430480941937930371515428,142110.79518293732
227799093612016492473942204223898916300,113259.17516529362
105984803437282127547981289078723527950,116726.77578844293
136216515618315479760141515440713508817,130162.7451120354
313923828364562409583774076139412029011,120673.11247166214
256535569668688044055657155972002367305,120515.65838002869
161276830978411174065922231037346740601,129175.83320812418
193023133616328233897351538456231158090,143013.3097395614
4512377955309037570718946592053675659,129892.19481342204
241451673262290873796345276645171664574,143475.79793360448
333137917729421843565229448550132743099,140527.13063302086
1221041602141664073474928881033556208,115211.33451435894
17693043260028121027089293608575874719,117448.99641482273
233874613249501726158359004825126672717,142497.87028166308
29423918183434242527795245203965210040,139764.99757717818
123067147644698118361563184329144169322,144832.34720576715
67576390047220591927881908117280881658,144076.13742933967
336003013146988853800784692458907554574,142598.62858637678
70951099996019165330364593572305503956,130096.20935295956
151224142156186274037047186842294495829,143554.2973444117
146803890080797364411341022309509510264,137342.87491827694
25487128775669594102704570724088844680,140353.66781445695
306159349104268798007063272844916813953,112598.75311217323
233291875187806547977182734749322121862,135286.0283341261
103649543423223076863255553023531795834,140613.84098094664
270419948556221225284557703914504804773,113848.86354223557
153143792449153214053000004836545450892,126858.70334240857
230242894518258571172529839682883252730,122442.7953773581
319099264280577149828280051496192787761,114197.0188447876
146492844261498105735420560399358236019,140130.8634565164
163251387522305411570093471177086938140,136860.8466213828
25300857819109779184345067172438647882,140408.90461152754
55633187676924862681300840783529537689,140274.57147422692
49199423497082223217556870394814374486,123302.37447842599
232357932937097041210389446840660380427,140610.87921050686
179483086047331285983377132760211350903,122657.6439022981
29373031418043196892692294558664390417,140428.19019202166
107534969967686423893345820589020535183,140696.33329931463
120571815096626943750133056908936948271,140098.1641731723
7421158607189639371215373350674206761,139845.08486931238
238931719318297330950784975087797919596,143744.31883848074
202740346843306123820415199475859312431,141752.19546714338
16689349456841037733448425087673613313,143649.29880890567
148012297211569996918246033270198429904,123808.43243968944
128134122255386696428544882265409106446,144865.87640800863
167571214511516832945171208176627612712,139076.18843623
184011296344462591085710616872611436235,116679.95079043186
169465487970916295739813846274011675806,121184.07286644548
130361622420383463631320628394717003594,138309.12872783624
331939185720524013599255400570283504929,140356.19199688264
87569485918088662283183271922738488516,124335.86870416389
230770798992268501450776463003194639732,140553.88145152532
267366593531094671806032177970423243545,138215.30237210906
199926103285675930644982006459416881508,120758.56044987222
266968967193173347503176998725646076891,124604.20330491089
167826333249432716075387587663476830642,114525.5740913707
108079317452072310552947425358187509795,116736.84698198791
9168411426075452458185969563102169587,141066.178995768
220379336042208157890174508853219985932,120230.22522977741
85409792209302072958295631370822171481,119309.45832305939
108315930477246960256898885070132765549,137415.11505380124
138178784399745546903000249739742628317,114663.46760785763
109448753225848176241892743310724339979,117539.67046046081
48101656465622908930780775584338307218,127128.7789270919
232801260678107817119662434103089539368,142638.40763114876
112833514130234775896592581776665798909,117644.19099037626
9384820527271037871381619236739389861,143904.10317979156
315097976795297949477277736372802455645,145391.69662755783
312987999748196768585101910704287518542,143486.16425750218
283651273349744897088542597613004918027,147311.38573178998
191707011347213468997511459845389328772,122021.64876950107
106126552952767148144530241726666260248,136841.67418310474
262257703451875066796956509815234366525,144138.371764757
255899024359694569239113092815148643067,142094.71007850216
114163801675410359107519624300502244902,140414.59702010345
301845691767161820288502742698662503795,117208.42289142669
92399079994829498252553662280447550917,116952.28549135201
158804745485988047989860050863828343572,121385.47314631977
318699126633889037088666172336291942624,141611.7018832194
297113933456367162152615096919381931216,142806.63079477442
200474866821927106545646287488808154750,135017.70186908706
223364885293845944023077962389108782322,119972.44676824374
324259604829407840034702555074969608284,116541.33337389528
304251078569827531719315443927824180532,133556.79454193762
85937733805633898752021913054308068083,142911.32221057385
108988859207308663542987611483639159746,123901.461158434
47848824771395338822774077770152379022,114705.12406311532
262530606945227352928297373721306909095,142846.65481309503
85655886151670580390594330040409894715,113104.79372728604
298184819601131827432255644952446151139,121898.62036901372
95408789758622402538585804660216291413,144171.15898636755
122922019966644222202211091240044218095,125985.59673661759
6183578569648095484412718463440995947,140728.0763603123
274289386281548429745922021350086948492,142747.05945960735
34726844729402804128730979944393175105,119543.51233507272
84586487247906666871938532911179156985,119072.19934660339
120720460409397920123702648540262031826,119378.00555857205
177428445547268755903878606004149437457,140134.84732727354
115727112823962086715150476270670577224,117833.83383440884
339528554109159399082023803339182894416,125009.55597557763
112278505536089834610003192301155278804,139688.49938225688
150655854973961180217246925576293399359,142094.3453848569
205140978981549998314456055277617950113,119331.48307510307
143222924043442198672515275261268840852,141175.89970454105
222242097176001330821166420256776320110,143030.35431071167
185476235461315152883459846018078939215,139088.03167824194
24794255420283459042556305910004824666,142898.87321006932
170386853337925700376054620257950480449,139305.57454842012
89599337796887808678188089542023955663,146545.1814071499
132628385969591720084437515617436345258,138168.947041687
209256260831814267858812755372744724120,124752.4785232786
299146289036887060771322345088475321603,144951.64363059585
92140014150081803186089534965577345234,141954.16082915594
226355025621852547584556966612186353329,115031.19323015933
111623792219171615574882803767741582070,142354.85118478045
46237632461759844965282080433067697831,144497.98912004253
61695533361580951386408461686939254088,142687.63495178916
117251161372699306098820073617300301321,121697.14632842947
162614583266159708266060544483628565702,122521.98651222921
18256075536139580588971282656211823044,142926.19056186665
62654592931377320017541022105734341203,119543.62581310593
134202830665590339886104045100211910585,143429.0503423396
21466350819012893278873017601774573473,142644.77579964962
197898324935814690760476782890500989679,142027.5147970137
218822826497051928064213202937899447261,121854.05013335553
192658336119531627258676196031085516123,123267.40723693396
223774110559714138774010498697179442824,114079.94758049499
15249136929818490067287455981620239864,144122.81696551124
130656210153993294370526814910713193064,145864.0087930055
166391612744862182994035048026354720642,136385.76924612906
280509122589601939716717203643713325254,146941.4881173926
50223846429254930232117360429159322266,146773.95054570385
43925799629666704047178916587341580228,141397.44108657178
337502497904050294645895317224982883125,143607.53317190267
288295058279943284835951085101241297491,134749.76232698743
280534277282576185484996327752707755697,145772.68140115272
258119514855432888420937880472534243207,142486.52366408668
9772834812601520113189408874212276295,141011.36598102906
66220066710315663565407281725948002612,144757.79747931386
110727436952411206226008905770428374199,118432.78916537075
327459637510857203580281319398736411093,142441.60743969385
180902441541917081439197762689970056157,112921.62937425061
195646360202006788061140201502351849360,145754.3247776559
10984307821242410646630392008348020221,140579.03939770145
76885141875662922763960223233735311473,121256.07257309335
55137005805746570514574168127221219837,145224.53521220863
